video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),14,30,30,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),16,32,32,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),18,34,34,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),20,36,36,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),22,38,38,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),24,40,40,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),26,42,42,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),28,44,44,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),30,46,46,16,10,10,2.40003840061441,1,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),32,48,48,16,10,10,2.40003840061441,1,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),34,50,50,16,10,10,2.40003840061441,1,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),36,52,52,16,10,10,2.40003840061441,1,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),38,54,54,16,10,10,2.40003840061441,1,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),0,16,16,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),2,18,18,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),4,20,20,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),6,22,22,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),8,24,24,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),10,26,26,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),12,28,28,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),14,30,30,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),16,32,32,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),18,34,34,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),20,36,36,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),22,38,38,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),24,40,40,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),26,42,42,16,10,10,2.40003840061441,0,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),28,44,44,16,10,10,2.40003840061441,1,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),30,46,46,16,10,10,2.40003840061441,1,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),32,48,48,16,10,10,2.40003840061441,1,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),34,50,50,16,10,10,2.40003840061441,1,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (19).avi,fall,le2i:Home_01:video (19),1,le2i,le2i:Home_01:video (19),36,52,52,16,10,10,2.40003840061441,1,54
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),0,16,16,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),2,18,18,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),4,20,20,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),6,22,22,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),8,24,24,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),10,26,26,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),12,28,28,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),14,30,30,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),16,32,32,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),18,34,34,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),20,36,36,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),22,38,38,16,10,10,2.40003840061441,0,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),24,40,40,16,10,10,2.40003840061441,1,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),26,42,42,16,10,10,2.40003840061441,1,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),28,44,44,16,10,10,2.40003840061441,1,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),30,46,46,16,10,10,2.40003840061441,1,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (2).avi,fall,le2i:Home_01:video (2),1,le2i,le2i:Home_01:video (2),32,48,48,16,10,10,2.40003840061441,1,50
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),0,16,16,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),2,18,18,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),4,20,20,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),6,22,22,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),8,24,24,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),10,26,26,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),12,28,28,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),14,30,30,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),16,32,32,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),18,34,34,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),20,36,36,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),22,38,38,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),24,40,40,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),26,42,42,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),28,44,44,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),30,46,46,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),32,48,48,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),34,50,50,16,10,10,2.40003840061441,0,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),36,52,52,16,10,10,2.40003840061441,1,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),38,54,54,16,10,10,2.40003840061441,1,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),40,56,56,16,10,10,2.40003840061441,1,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),42,58,58,16,10,10,2.40003840061441,1,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (20).avi,fall,le2i:Home_01:video (20),1,le2i,le2i:Home_01:video (20),44,60,60,16,10,10,2.40003840061441,1,61
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),0,16,16,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),2,18,18,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),4,20,20,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),6,22,22,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),8,24,24,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),10,26,26,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),12,28,28,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),14,30,30,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),16,32,32,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),18,34,34,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),20,36,36,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),22,38,38,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),24,40,40,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),26,42,42,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),28,44,44,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),30,46,46,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),32,48,48,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),34,50,50,16,10,10,2.40003840061441,0,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),36,52,52,16,10,10,2.40003840061441,1,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),38,54,54,16,10,10,2.40003840061441,1,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),40,56,56,16,10,10,2.40003840061441,1,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),42,58,58,16,10,10,2.40003840061441,1,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (21).avi,fall,le2i:Home_01:video (21),1,le2i,le2i:Home_01:video (21),44,60,60,16,10,10,2.40003840061441,1,62
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),0,16,16,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),2,18,18,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),4,20,20,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),6,22,22,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),8,24,24,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),10,26,26,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),12,28,28,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),14,30,30,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),16,32,32,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),18,34,34,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),20,36,36,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),22,38,38,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),24,40,40,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),26,42,42,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),28,44,44,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),30,46,46,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),32,48,48,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),34,50,50,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),36,52,52,16,10,10,2.40003840061441,0,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),38,54,54,16,10,10,2.40003840061441,1,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),40,56,56,16,10,10,2.40003840061441,1,63
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (22).avi,fall,le2i:Home_01:video (22),1,le2i,le2i:Home_01:video (22),42,58,58,16,10,10,2.40003840061441,1,63
